Date-Time,temperature,light 
05/04/2023 02:00,5.92,0
05/04/2023 03:00,6.82,0
05/04/2023 04:00,6.99,59.44
05/04/2023 05:00,9.26,4951.04
05/04/2023 06:00,9.74,4559.36
05/04/2023 07:00,9.91,4483.84
05/04/2023 08:00,10.04,4464.64
05/04/2023 09:00,10.16,4454.4
05/04/2023 10:00,10.12,4437.76
05/04/2023 11:00,10.34,4474.88
05/04/2023 12:00,10.38,4454.4
05/04/2023 13:00,10.21,4435.2
05/04/2023 14:00,10.34,4437.76
05/04/2023 15:00,10.16,4431.36
05/04/2023 16:00,10.29,4445.44
05/04/2023 17:00,10.21,4437.76
05/04/2023 18:00,9.86,0
05/04/2023 19:00,6.3,0
05/04/2023 20:00,4.29,0
05/04/2023 21:00,3.43,0
05/04/2023 22:00,3.21,0
05/04/2023 23:00,2.91,0
05/05/2023 00:00,3.73,0
05/05/2023 01:00,3.17,0
05/05/2023 02:00,5.92,0
05/05/2023 03:00,6.82,0
05/05/2023 04:00,6.99,57.38
05/05/2023 05:00,9.01,4911.36
05/05/2023 06:00,9.65,4510.72
05/05/2023 07:00,10.04,4497.92
05/05/2023 08:00,10.04,4458.24
05/05/2023 09:00,10.25,4460.8
05/05/2023 10:00,10.16,4467.2
05/05/2023 11:00,9.99,4401.92
05/05/2023 12:00,10.34,4477.44
05/05/2023 13:00,10.42,4460.8
05/05/2023 14:00,10.16,4428.8
05/05/2023 15:00,10.25,4448
05/05/2023 16:00,10.42,4467.2
05/05/2023 17:00,8.15,0
05/05/2023 18:00,6.48,0
05/05/2023 19:00,5.53,0
05/05/2023 20:00,4.5,0
05/05/2023 21:00,3.43,0
05/05/2023 22:00,3.13,0
05/05/2023 23:00,2.96,0
05/06/2023 00:00,2.96,0
05/06/2023 01:00,4.24,0
05/06/2023 02:00,2.91,0
05/06/2023 03:00,5.96,0
05/06/2023 04:00,6.78,0
05/06/2023 05:00,7.03,58.2
05/06/2023 06:00,8.88,4915.2
05/06/2023 07:00,9.65,4520.96
05/06/2023 08:00,10.25,4529.92
05/06/2023 09:00,11.24,4688.64
05/06/2023 10:00,10.16,4441.6
05/06/2023 11:00,10.25,4441.6
05/06/2023 12:00,10.46,4464.64
05/06/2023 13:00,10.21,4422.4
05/06/2023 14:00,10.25,4437.76
05/06/2023 15:00,10.25,4445.44
05/06/2023 16:00,10.34,4435.2
05/06/2023 17:00,10.25,4418.56
05/06/2023 18:00,10.25,4414.72
05/06/2023 19:00,10.29,4408.32
05/06/2023 20:00,8.45,0
05/06/2023 21:00,4.54,0
05/06/2023 22:00,3.47,0
05/06/2023 23:00,3.26,0
05/07/2023 00:00,3.13,0
05/07/2023 01:00,3.3,0
05/07/2023 02:00,4.24,0
05/07/2023 03:00,5.62,0
05/07/2023 04:00,6.78,0
05/07/2023 05:00,7.03,0
05/07/2023 06:00,8.88,4974.08
05/07/2023 07:00,9.82,4586.24
05/07/2023 08:00,10.42,4605.44
05/07/2023 09:00,10.16,4487.68
05/07/2023 10:00,11.11,4602.88
05/07/2023 11:00,10.51,4474.88
05/07/2023 12:00,10.12,4414.72
05/07/2023 13:00,10.29,4445.44
05/07/2023 14:00,10.29,4422.4
05/07/2023 15:00,10.25,4418.56
05/07/2023 16:00,10.34,4418.56
05/07/2023 17:00,10.29,4399.36
05/07/2023 18:00,10.25,4405.76
05/07/2023 19:00,10.46,4445.44
05/07/2023 20:00,8.71,75.92
05/07/2023 21:00,5.23,0
05/07/2023 22:00,3.64,0
05/07/2023 23:00,3.3,0
05/08/2023 00:00,3.13,0
05/08/2023 01:00,3.13,0
05/08/2023 02:00,4.46,0
05/08/2023 03:00,5.02,0
05/08/2023 04:00,6.82,0
05/08/2023 05:00,6.99,0
05/08/2023 06:00,8.53,3836.16
05/08/2023 07:00,9.52,4590.08
05/08/2023 08:00,10.25,4825.6
05/08/2023 09:00,9.95,4730.88
05/08/2023 10:00,10.16,4741.12
05/08/2023 11:00,10.38,4750.08
05/08/2023 12:00,10.25,4714.24
05/08/2023 13:00,10.46,4747.52
05/08/2023 14:00,10.34,4707.84
05/08/2023 15:00,10.38,4734.72
05/08/2023 16:00,10.34,4714.24
05/08/2023 17:00,10.25,4704
05/08/2023 18:00,10.51,4776.96
05/08/2023 19:00,10.25,4720.64
05/08/2023 20:00,8.75,368.96
05/08/2023 21:00,4.93,290.56
05/08/2023 22:00,3.9,291.36
05/08/2023 23:00,3.56,291.36
05/09/2023 00:00,3.99,291.36
05/09/2023 01:00,4.07,290.56
05/09/2023 02:00,3.3,291.36
05/09/2023 03:00,5.06,290.56
05/09/2023 04:00,6.9,289.76
05/09/2023 05:00,7.16,289.76
05/09/2023 06:00,8.53,4030.72
05/09/2023 07:00,9.69,4904.96
05/09/2023 08:00,10.12,4810.24
05/09/2023 09:00,10.12,4734.72
05/09/2023 10:00,10.12,4741.12
05/09/2023 11:00,10.29,4747.52
05/09/2023 12:00,10.59,4773.12
05/09/2023 13:00,10.34,4727.04
05/09/2023 14:00,10.42,4727.04
05/09/2023 15:00,10.46,4734.72
05/09/2023 16:00,10.16,4688.64
05/09/2023 17:00,10.59,4760.32
05/09/2023 18:00,10.51,4760.32
05/09/2023 19:00,10.16,4714.24
05/09/2023 20:00,8.75,368.16
05/09/2023 21:00,4.93,290.56
05/09/2023 22:00,3.94,291.36
05/09/2023 23:00,3.52,291.36
05/10/2023 00:00,4.33,291.36
05/10/2023 01:00,3.52,291.36
05/10/2023 02:00,3.09,291.36
05/10/2023 03:00,5.19,290.56
05/10/2023 04:00,6.86,289.76
05/10/2023 05:00,7.16,289.76
05/10/2023 06:00,8.45,3902.72
05/10/2023 07:00,9.95,4961.28
05/10/2023 08:00,10.04,4816.64
05/10/2023 09:00,10.25,4793.6
05/10/2023 10:00,10.16,4741.12
05/10/2023 11:00,10.21,4757.76
05/10/2023 12:00,10.29,4753.92
05/10/2023 13:00,10.16,4720.64
05/10/2023 14:00,10.34,4760.32
05/10/2023 15:00,11.07,4238.08
05/10/2023 16:00,10.81,4211.2
05/10/2023 17:00,10.68,4192
05/10/2023 18:00,10.55,4154.88
05/10/2023 19:00,10.59,4188.16
05/10/2023 20:00,9.18,234.4
05/10/2023 21:00,5.49,160.88
05/10/2023 22:00,4.12,161.72
05/10/2023 23:00,3.9,161.72
05/11/2023 00:00,5.15,160.88
05/11/2023 01:00,3.73,161.72
05/11/2023 02:00,3.56,161.72
05/11/2023 03:00,5.02,160.88
05/11/2023 04:00,6.69,160.88
05/11/2023 05:00,6.99,160.88
05/11/2023 06:00,8.53,3394.56
05/11/2023 07:00,10.08,4382.72
05/11/2023 08:00,10.16,4208.64
05/11/2023 09:00,10.38,4224
05/11/2023 10:00,10.64,4234.24
05/11/2023 11:00,10.72,4217.6
05/11/2023 12:00,10.46,4162.56
05/11/2023 13:00,10.64,4204.8
05/11/2023 14:00,10.55,4168.96
05/11/2023 15:00,10.72,4204.8
05/11/2023 16:00,10.72,4181.76
05/11/2023 17:00,10.85,4211.2
05/11/2023 18:00,10.68,4192
05/11/2023 19:00,10.98,4231.68
05/11/2023 20:00,9.31,241.04
05/11/2023 21:00,5.62,161.72
05/11/2023 22:00,4.33,161.72
05/11/2023 23:00,3.77,161.72
05/12/2023 00:00,4.16,162.52
05/12/2023 01:00,4.59,161.72
05/12/2023 02:00,3.64,162.52
05/12/2023 03:00,5.1,161.72
05/12/2023 04:00,6.6,161.72
05/12/2023 05:00,7.03,161.72
05/12/2023 06:00,8.49,3272.96
05/12/2023 07:00,10.08,4372.48
05/12/2023 08:00,10.42,4254.72
05/12/2023 09:00,10.55,4211.2
05/12/2023 10:00,10.59,4224
05/12/2023 11:00,10.89,4240.64
05/12/2023 12:00,10.77,4217.6
05/12/2023 13:00,10.81,4215.04
05/12/2023 14:00,10.72,4198.4
05/12/2023 15:00,10.98,4224
05/12/2023 16:00,10.77,4211.2
05/12/2023 17:00,11.02,4234.24
05/12/2023 18:00,10.89,4211.2
05/12/2023 19:00,10.77,4181.76
05/12/2023 20:00,9.01,238.56
05/12/2023 21:00,5.87,161.72
05/12/2023 22:00,4.24,162.52
05/12/2023 23:00,3.94,162.52
05/13/2023 00:00:00,4.2,161.72
05/13/2023 01:00:00,4.5,161.72
05/13/2023 02:00:00,3.69,162.52
05/13/2023 03:00:00,4.97,161.72
05/13/2023 04:00:00,6.6,161.72
05/13/2023 05:00:00,6.99,161.72
05/13/2023 06:00:00,8.45,3168
05/13/2023 07:00:00,10.04,4359.68
05/13/2023 08:00:00,10.16,4211.2
05/13/2023 09:00:00,10.59,4250.88
05/13/2023 10:00:00,10.59,4204.8
05/13/2023 11:00:00,10.51,4181.76
05/13/2023 12:00:00,10.68,4208.64
05/13/2023 13:00:00,10.72,4204.8
05/13/2023 14:00:00,10.72,4208.64
05/13/2023 15:00:00,10.94,4234.24
05/13/2023 16:00:00,10.85,4217.6
05/13/2023 17:00:00,10.81,4208.64
05/13/2023 18:00:00,10.94,4231.68
05/13/2023 19:00:00,10.85,4208.64
05/13/2023 20:00:00,9.18,248.4
05/13/2023 21:00:00,5.83,161.72
05/13/2023 22:00:00,4.16,162.52
05/13/2023 23:00:00,3.86,162.52
05/14/2023 00:00:00,3.77,161.72
05/14/2023 01:00:00,4.84,161.72
05/14/2023 02:00:00,3.64,162.52
05/14/2023 03:00:00,4.84,161.72
05/14/2023 04:00:00,6.65,161.72
05/14/2023 05:00:00,7.03,161.72
05/14/2023 06:00:00,8.45,3157.76
05/14/2023 07:00:00,10.04,4353.28
05/14/2023 08:00:00,10.34,4234.24
05/14/2023 09:00:00,10.68,4257.28
05/14/2023 10:00:00,10.77,4227.84
05/14/2023 11:00:00,10.64,4188.16
05/14/2023 12:00:00,10.81,4221.44
05/14/2023 13:00:00,10.89,4234.24
05/14/2023 14:00:00,10.81,4194.56
05/14/2023 15:00:00,10.72,4177.92
05/14/2023 16:00:00,10.72,4188.16
05/14/2023 17:00:00,10.98,4224
05/14/2023 18:00:00,10.94,4215.04
05/14/2023 19:00:00,10.89,4215.04
05/14/2023 20:00:00,9.22,270
05/14/2023 21:00:00,5.83,161.72
05/14/2023 22:00:00,4.12,162.52
05/14/2023 23:00:00,3.94,162.52
05/15/2023 00:00:00,4.37,161.72
05/15/2023 01:00:00,4.24,161.72
05/15/2023 02:00:00,3.47,162.52
05/15/2023 03:00:00,4.89,161.72
05/15/2023 04:00:00,6.73,161.72
05/15/2023 05:00:00,6.95,161.72
05/15/2023 06:00:00,8.41,3047.68
05/15/2023 07:00:00,9.95,4359.68
05/15/2023 08:00:00,10.29,4224
05/15/2023 09:00:00,10.42,4221.44
05/15/2023 10:00:00,10.68,4240.64
05/15/2023 11:00:00,10.89,4238.08
05/15/2023 12:00:00,10.72,4181.76
05/15/2023 13:00:00,10.68,4204.8
05/15/2023 14:00:00,10.46,4796.16
05/15/2023 15:00:00,10.72,4724.48
05/15/2023 16:00:00,11.15,4688.64
05/15/2023 17:00:00,10.98,4657.92
05/15/2023 18:00:00,11.11,4680.96
05/15/2023 19:00:00,11.07,4678.4
05/15/2023 20:00:00,9.65,351.68
05/15/2023 21:00:00,6.3,232
05/15/2023 22:00:00,4.89,232.8
05/15/2023 23:00:00,5.53,232
05/16/2023 00:00:00,3.99,232.8
05/16/2023 01:00:00,3.99,232.8
05/16/2023 02:00:00,3.82,232.8
05/16/2023 03:00:00,5.02,232.8
05/16/2023 04:00:00,6.69,232
05/16/2023 05:00:00,6.95,232
05/16/2023 06:00:00,8.41,3335.68
05/16/2023 07:00:00,10.08,4865.28
05/16/2023 08:00:00,10.42,4741.12
05/16/2023 09:00:00,10.77,4718.08
05/16/2023 10:00:00,10.77,4678.4
05/16/2023 11:00:00,10.98,4691.2
05/16/2023 12:00:00,11.11,4695.04
05/16/2023 13:00:00,11.37,4747.52
05/16/2023 14:00:00,11.24,4688.64
05/16/2023 15:00:00,11.71,4517.12
05/16/2023 16:00:00,10.77,3438.08
05/16/2023 17:00:00,12.65,4747.52
05/16/2023 18:00:00,9.91,4376.32
05/16/2023 19:00:00,9.65,4353.28
05/16/2023 20:00:00,8.28,316.24
05/16/2023 21:00:00,5.02,179.76
05/16/2023 22:00:00,3.6,178.32
05/16/2023 23:00:00,3.34,178.32
05/17/2023 00:00:00,3.04,178.32
05/17/2023 01:00:00,2.96,178.32
05/17/2023 02:00:00,2.83,178.32
05/17/2023 03:00:00,4.8,178.32
05/17/2023 04:00:00,6.52,178.96
05/17/2023 05:00:00,6.99,178.96
05/17/2023 06:00:00,7.98,3060.48
05/17/2023 07:00:00,9.09,4586.24
05/17/2023 08:00:00,9.31,4474.88
05/17/2023 09:00:00,9.35,4431.36
05/17/2023 10:00:00,9.52,4422.4
05/17/2023 11:00:00,9.39,4405.76
05/17/2023 12:00:00,9.74,4458.24
05/17/2023 13:00:00,9.56,4401.92
05/17/2023 14:00:00,9.61,4414.72
05/17/2023 15:00:00,9.74,4428.8
05/17/2023 16:00:00,9.65,4401.92
05/17/2023 17:00:00,9.61,4405.76
05/17/2023 18:00:00,9.48,4378.88
05/17/2023 19:00:00,9.69,4428.8
05/17/2023 20:00:00,8.49,355.84
05/17/2023 21:00:00,4.93,179.76
05/17/2023 22:00:00,3.43,178.32
05/17/2023 23:00:00,4.07,178.96
05/18/2023 00:00:00,3.99,178.32
05/18/2023 01:00:00,3.13,178.32
05/18/2023 02:00:00,2.91,178.32
05/18/2023 03:00:00,4.72,178.32
05/18/2023 04:00:00,6.73,178.96
05/18/2023 05:00:00,6.86,179.76
05/18/2023 06:00:00,8.02,2965.76
05/18/2023 07:00:00,9.05,4563.2
05/18/2023 08:00:00,9.01,4399.36
05/18/2023 09:00:00,9.44,4445.44
05/18/2023 10:00:00,9.52,4418.56
05/18/2023 11:00:00,9.31,4378.88
05/18/2023 12:00:00,9.65,4418.56
05/18/2023 13:00:00,9.69,4422.4
05/18/2023 14:00:00,9.56,4382.72
05/18/2023 15:00:00,9.39,4366.08
05/18/2023 16:00:00,9.52,4389.12
05/18/2023 17:00:00,9.61,4422.4
05/18/2023 18:00:00,9.91,4441.6
05/18/2023 19:00:00,9.65,4389.12
05/18/2023 20:00:00,8.19,346.88
05/18/2023 21:00:00,4.97,178.96
05/18/2023 22:00:00,3.47,178.32
05/18/2023 23:00:00,4.03,178.96
05/19/2023 00:00:00,3.99,179.76
05/19/2023 01:00:00,3.13,179.12
05/19/2023 02:00:00,2.96,178.32
05/19/2023 03:00:00,4.67,179.76
05/19/2023 04:00:00,6.78,178.96
05/19/2023 05:00:00,6.9,178.96
05/19/2023 06:00:00,8.02,2855.68
05/19/2023 07:00:00,9.05,4556.8
05/19/2023 08:00:00,9.05,4424.96
05/19/2023 09:00:00,9.52,4445.44
05/19/2023 10:00:00,9.44,4376.32
05/19/2023 11:00:00,9.61,4389.12
05/19/2023 12:00:00,9.56,4391.68
05/19/2023 13:00:00,9.56,4405.76
05/19/2023 14:00:00,9.65,4418.56
05/19/2023 15:00:00,9.48,4376.32
05/19/2023 16:00:00,9.39,4362.24
05/19/2023 17:00:00,9.52,4385.28
05/19/2023 18:00:00,9.65,4401.92
05/19/2023 19:00:00,10.98,3527.68
05/19/2023 20:00:00,8.66,373.92
05/19/2023 21:00:00,5.27,178.96
05/19/2023 22:00:00,3.43,178.32
05/19/2023 23:00:00,3.26,178.32
05/20/2023 00:00:00,2.96,178.32
05/20/2023 01:00:00,2.91,178.32
05/20/2023 02:00:00,2.83,178.32
05/20/2023 03:00:00,4.76,179.76
05/20/2023 04:00:00,6.56,178.96
05/20/2023 05:00:00,6.99,178.96
05/20/2023 06:00:00,7.98,2845.44
05/20/2023 07:00:00,8.96,4569.6
05/20/2023 08:00:00,9.09,4422.4
05/20/2023 09:00:00,9.35,4428.8
05/20/2023 10:00:00,9.48,4418.56
05/20/2023 11:00:00,9.22,4343.04
05/20/2023 12:00:00,9.44,4391.68
05/20/2023 13:00:00,9.48,4391.68
05/20/2023 14:00:00,9.39,4145.92
05/20/2023 15:00:00,9.65,4368.64
05/20/2023 16:00:00,9.48,4359.68
05/20/2023 17:00:00,9.39,4349.44
05/20/2023 18:00:00,9.61,4405.76
05/20/2023 19:00:00,9.78,4408.32
05/20/2023 20:00:00,8.32,427.84
05/20/2023 21:00:00,4.97,178.96
05/20/2023 22:00:00,3.43,178.32
05/20/2023 23:00:00,3.26,178.32
05/21/2023 00:00:00,4.42,178.96
05/21/2023 01:00:00,2.96,178.32
05/21/2023 02:00:00,3,178.32
05/21/2023 03:00:00,4.33,178.96
05/21/2023 04:00:00,6.86,178.96
05/21/2023 05:00:00,6.82,178.96
05/21/2023 06:00:00,7.93,2731.52
05/21/2023 07:00:00,9.18,4590.08
05/21/2023 08:00:00,9.14,4441.6
05/21/2023 09:00:00,9.44,4435.2
05/21/2023 10:00:00,9.48,4431.36
05/21/2023 11:00:00,9.22,4366.08
05/21/2023 12:00:00,9.39,4391.68
05/21/2023 13:00:00,9.56,4422.4
05/21/2023 14:00:00,9.56,4391.68
05/21/2023 15:00:00,9.56,4378.88
05/21/2023 16:00:00,9.56,4385.28
05/21/2023 17:00:00,9.61,4399.36
05/21/2023 18:00:00,9.22,4326.4
05/21/2023 19:00:00,9.44,4389.12
05/21/2023 20:00:00,8.53,441.76
05/21/2023 21:00:00,5.1,178.96
05/21/2023 22:00:00,3.52,178.32
05/21/2023 23:00:00,3.17,178.32
05/22/2023 00:00:00,4.54,178.96
05/22/2023 01:00:00,2.91,178.32
05/22/2023 02:00:00,2.96,178.32
05/22/2023 03:00:00,4.42,178.96
05/22/2023 04:00:00,6.82,178.96
05/22/2023 05:00:00,6.82,178.96
05/22/2023 06:00:00,7.89,2686.72
05/22/2023 07:00:00,9.14,4599.04
05/22/2023 08:00:00,9.22,4441.6
05/22/2023 09:00:00,9.22,4408.32
05/22/2023 10:00:00,9.65,4454.4
05/22/2023 11:00:00,9.39,4378.88
05/22/2023 12:00:00,9.26,4362.24
05/22/2023 13:00:00,9.52,4428.8
05/22/2023 14:00:00,9.69,4428.8
05/22/2023 15:00:00,9.65,4418.56
05/22/2023 16:00:00,9.44,4378.88
05/22/2023 17:00:00,9.65,4412.16
05/22/2023 18:00:00,9.74,4431.36
05/22/2023 19:00:00,9.69,4428.8
05/22/2023 20:00:00,11.62,3599.36
05/22/2023 21:00:00,5.7,178.96
05/22/2023 22:00:00,3.64,178.32
05/22/2023 23:00:00,3.34,178.32
05/23/2023 00:00:00,3.09,178.32
05/23/2023 01:00:00,2.96,178.32
05/23/2023 02:00:00,2.83,178.32
05/23/2023 03:00:00,4.63,178.96
05/23/2023 04:00:00,6.78,178.96
05/23/2023 05:00:00,6.86,178.96
05/23/2023 06:00:00,7.93,2592
05/23/2023 07:00:00,9.14,4517.12
05/23/2023 08:00:00,9.14,4399.36
05/23/2023 09:00:00,9.26,4395.52
05/23/2023 10:00:00,9.35,4389.12
05/23/2023 11:00:00,9.18,4339.2
05/23/2023 12:00:00,9.48,4399.36
05/23/2023 13:00:00,9.61,4395.52
05/23/2023 14:00:00,9.65,4422.4
05/23/2023 15:00:00,9.82,4424.96
05/23/2023 16:00:00,9.65,4395.52
05/23/2023 17:00:00,9.65,4391.68
05/23/2023 18:00:00,9.52,4362.24
05/23/2023 19:00:00,9.69,4408.32
05/23/2023 20:00:00,8.62,491.52
05/23/2023 21:00:00,5.23,178.96
05/23/2023 22:00:00,3.52,179.76
05/23/2023 23:00:00,3.82,178.96
05/24/2023 00:00:00,4.42,178.96
05/24/2023 01:00:00,3.09,178.32
05/24/2023 02:00:00,2.91,179.76
05/24/2023 03:00:00,4.5,178.96
05/24/2023 04:00:00,6.69,178.96
05/24/2023 05:00:00,7.08,178.96
05/24/2023 06:00:00,7.89,2492.16
05/24/2023 07:00:00,9.05,4563.2
05/24/2023 08:00:00,8.88,4372.48
05/24/2023 09:00:00,9.31,4412.16
05/24/2023 10:00:00,9.48,4408.32
05/24/2023 11:00:00,9.52,4395.52
